#,Date Time,precipitation Counts (#),Temp (°C) c:2,RH (%) c:3,Wind Speed (m/s) c:5,Gust Speed (m/s) c:6,Wind Direction (ø) c:7,Pressure (mbar) c:8,Water Content (m³/m³) c:9,Batt (V)
1765,05/21/12 00:16:37,0.00,20.960,78.500,0.00,0.00,134.8,982.750,0.3321,4.333
1766,05/21/12 00:31:37,0.00,21.199,80.300,0.00,0.00,176.9,982.550,0.3321,4.333
1767,05/21/12 00:46:37,0.00,21.318,80.800,0.00,0.00,169.9,982.550,0.3321,4.333
1768,05/21/12 01:01:37,0.00,20.770,83.000,0.00,0.00,169.9,982.350,0.3321,4.333
1769,05/21/12 01:16:37,0.00,20.246,84.800,0.00,0.00,169.9,982.550,0.3321,4.333
1770,05/21/12 01:31:37,0.00,20.412,85.700,0.00,0.00,169.9,982.450,0.3326,4.333
1771,05/21/12 01:46:37,0.00,20.031,87.500,0.00,0.00,169.9,982.550,0.3321,4.333
1772,05/21/12 02:01:37,0.00,20.103,87.900,0.00,0.00,169.9,982.750,0.3321,4.333
1773,05/21/12 02:16:37,0.00,19.674,89.600,0.00,0.00,169.9,982.550,0.3321,4.321
1774,05/21/12 02:31:37,0.00,18.557,89.700,0.00,0.00,169.9,982.550,0.3321,4.321
1775,05/21/12 02:46:37,0.00,17.819,91.800,0.00,0.00,169.9,982.450,0.3321,4.321
1776,05/21/12 03:01:37,0.00,18.105,91.600,0.00,0.00,169.9,982.450,0.3317,4.321
1777,05/21/12 03:16:37,0.00,17.510,94.000,0.00,0.00,169.9,982.450,0.3317,4.321
1778,05/21/12 03:31:37,0.00,17.463,93.900,0.00,0.00,355.2,982.550,0.3317,4.321
1779,05/21/12 03:46:37,0.00,16.749,94.200,0.00,0.00,355.2,982.750,0.3317,4.321
1780,05/21/12 04:01:37,0.00,16.344,94.900,0.00,0.00,355.2,982.550,0.3317,4.321
1781,05/21/12 04:16:37,0.00,16.225,95.700,0.00,0.00,351.0,982.550,0.3317,4.321
1782,05/21/12 04:31:37,0.00,16.249,95.800,0.00,0.00,352.4,982.550,0.3317,4.321
1783,05/21/12 04:46:37,0.00,16.249,96.000,0.00,0.00,352.4,982.650,0.3317,4.321
1784,05/21/12 05:01:37,0.00,16.082,96.000,0.00,0.00,353.8,982.850,0.3312,4.321
1785,05/21/12 05:16:37,0.00,15.772,96.300,0.00,0.00,355.2,982.950,0.3312,4.321
1786,05/21/12 05:31:37,0.00,16.034,96.800,0.00,0.00,355.2,982.850,0.3312,4.321
1787,05/21/12 05:46:37,0.00,16.058,96.400,0.00,0.00,355.2,983.050,0.3312,4.321
1788,05/21/12 06:01:37,0.00,15.891,96.500,0.00,0.00,355.2,982.950,0.3312,4.321
1789,05/21/12 06:16:37,0.00,15.891,97.000,0.00,0.00,355.2,982.950,0.3312,4.321
1790,05/21/12 06:31:37,0.00,15.366,96.700,0.00,0.00,355.2,983.050,0.3312,4.321
1791,05/21/12 06:46:37,0.00,15.127,97.100,0.00,0.00,355.2,983.350,0.3312,4.321
1792,05/21/12 07:01:37,0.00,15.079,97.400,0.00,0.00,355.2,983.450,0.3312,4.339
1793,05/21/12 07:16:37,0.00,15.175,97.600,0.00,0.00,355.2,983.450,0.3308,4.442
1794,05/21/12 07:31:37,0.00,15.939,97.600,0.00,0.00,346.8,983.550,0.3308,4.400
1795,05/21/12 07:46:37,0.00,16.963,96.700,0.00,0.00,342.6,983.650,0.3308,4.381
1796,05/21/12 08:01:37,0.00,18.723,94.100,0.00,0.00,344.0,983.650,0.3308,4.393
1797,05/21/12 08:16:37,0.00,20.841,90.400,0.00,0.00,344.0,983.450,0.3308,4.363
1798,05/21/12 08:31:37,0.00,21.390,87.300,0.00,0.00,344.0,983.450,0.3308,4.393
1799,05/21/12 08:46:37,0.00,21.987,87.000,0.00,0.00,344.0,983.450,0.3308,4.363
1800,05/21/12 09:01:37,0.00,23.521,81.400,0.00,0.00,342.6,983.450,0.3308,4.400
1801,05/21/12 09:16:37,0.00,23.232,82.600,0.56,2.04,282.2,983.450,0.3308,4.375
1802,05/21/12 09:31:37,0.00,24.026,76.800,0.93,2.04,169.9,983.350,0.3308,4.430
1803,05/21/12 09:46:37,0.00,24.146,70.800,1.48,2.60,171.3,983.250,0.3304,4.393
1804,05/21/12 10:01:37,0.00,24.750,68.200,1.67,2.97,162.9,983.150,0.3304,4.363
1805,05/21/12 10:16:37,0.00,25.016,65.500,1.86,3.15,157.2,983.050,0.3304,4.406
1806,05/21/12 10:31:37,0.00,25.477,63.600,1.30,3.90,172.7,983.250,0.3304,4.369
1807,05/21/12 10:46:37,0.00,25.987,63.000,0.37,3.15,181.1,983.250,0.3304,4.442
1808,05/21/12 11:01:37,0.00,26.867,59.800,1.48,4.08,182.5,983.250,0.3304,4.393
1809,05/21/12 11:16:37,0.00,26.304,59.600,1.48,3.71,200.8,983.450,0.3304,4.363
1810,05/21/12 11:31:37,0.00,27.259,57.200,0.19,3.15,174.1,983.450,0.3299,4.393
1811,05/21/12 11:46:37,0.00,26.891,54.600,1.67,4.64,176.9,983.450,0.3299,4.363
1812,05/21/12 12:01:37,0.00,27.604,56.700,1.67,4.82,165.7,983.350,0.3299,4.418
1813,05/21/12 12:16:37,0.00,28.048,55.700,1.30,4.82,136.2,983.250,0.3299,4.375
1814,05/21/12 12:31:37,0.00,28.147,52.200,1.67,5.20,162.9,983.450,0.3299,4.442
1815,05/21/12 12:46:37,0.00,28.048,52.400,0.74,4.27,123.5,983.150,0.3295,4.387
1816,05/21/12 13:01:37,0.00,28.617,50.000,0.56,4.64,158.6,983.150,0.3308,4.363
1817,05/21/12 13:16:37,0.00,29.140,51.700,1.30,5.20,144.6,983.150,0.3321,4.393
1818,05/21/12 13:31:37,0.00,28.692,50.400,1.67,4.64,165.7,982.850,0.3299,4.363
1819,05/21/12 13:46:37,0.00,29.165,46.700,0.74,5.75,154.4,983.050,0.3295,4.406
1820,05/21/12 14:01:37,0.00,29.090,47.800,0.93,5.57,161.5,982.950,0.3290,4.369
1821,05/21/12 14:16:37,0.00,29.715,44.700,1.11,4.64,151.6,982.850,0.3299,4.430
1822,05/21/12 14:31:37,0.00,29.190,48.900,0.74,5.01,176.9,982.650,0.3308,4.381
1823,05/21/12 14:46:37,0.00,30.343,45.200,2.04,4.64,199.4,982.550,0.3299,4.363
1824,05/21/12 15:01:37,0.00,29.464,44.000,2.04,5.94,193.7,982.450,0.3290,4.393
1825,05/21/12 15:16:37,0.00,29.815,45.100,0.93,4.08,147.4,982.250,0.3286,4.363
1826,05/21/12 15:31:37,0.00,30.824,44.800,1.48,5.01,153.0,981.950,0.3308,4.393
1827,05/21/12 15:46:37,0.00,30.394,44.500,1.30,4.64,186.7,981.850,0.3286,4.363
1828,05/21/12 16:01:37,0.00,30.192,42.100,1.30,5.20,174.1,981.650,0.3286,4.406
1829,05/21/12 16:16:37,0.00,29.890,43.800,2.23,4.82,175.5,981.550,0.3282,4.369
1830,05/21/12 16:31:37,0.00,29.615,45.600,1.48,5.01,178.3,981.250,0.3265,4.430
1831,05/21/12 16:46:37,0.00,30.748,44.800,0.74,3.53,169.9,981.050,0.3282,4.375
1832,05/21/12 17:01:37,0.00,30.167,42.600,0.37,3.71,126.4,980.950,0.3261,4.442
1833,05/21/12 17:16:37,0.00,30.041,41.300,0.37,3.71,150.2,980.850,0.3261,4.369
1834,05/21/12 17:31:37,0.00,30.091,45.400,0.56,4.08,165.7,980.650,0.3274,4.430
1835,05/21/12 17:46:37,0.00,30.394,41.700,0.93,3.53,139.0,980.550,0.3261,4.375
1836,05/21/12 18:01:37,0.00,29.565,45.500,0.74,3.71,154.4,980.450,0.3252,4.400
1837,05/21/12 18:16:37,0.00,28.568,49.600,0.37,2.78,167.1,980.450,0.3252,4.363
1838,05/21/12 18:31:37,0.00,29.140,49.500,0.00,0.19,157.2,980.350,0.3256,4.393
1839,05/21/12 18:46:37,0.00,29.340,47.000,0.00,0.19,162.9,980.150,0.3256,4.363
1840,05/21/12 19:01:37,0.00,29.040,48.600,0.00,0.00,176.9,980.150,0.3252,4.381
1841,05/21/12 19:16:37,0.00,28.990,49.500,0.00,0.00,182.5,980.150,0.3252,4.363
1842,05/21/12 19:31:37,0.00,28.345,51.800,0.00,0.00,183.9,980.050,0.3252,4.363
1843,05/21/12 19:46:37,0.00,28.072,52.100,0.00,0.00,167.1,980.050,0.3252,4.393
1844,05/21/12 20:01:37,0.00,27.407,55.300,0.00,0.00,174.1,980.250,0.3249,4.363
1845,05/21/12 20:16:37,0.00,26.549,57.600,0.00,0.00,171.3,980.150,0.3249,4.357
1846,05/21/12 20:31:37,0.00,25.647,59.900,0.00,0.00,171.3,980.250,0.3249,4.351
1847,05/21/12 20:46:37,0.00,25.477,60.200,0.19,0.74,171.3,980.350,0.3249,4.345
1848,05/21/12 21:01:37,0.00,24.557,64.400,0.00,0.00,171.3,980.350,0.3249,4.339
1849,05/21/12 21:16:37,0.00,23.665,68.200,0.00,0.00,171.3,980.450,0.3249,4.339
1850,05/21/12 21:31:37,0.00,22.848,71.300,0.00,0.00,171.3,980.450,0.3249,4.339
1851,05/21/12 21:46:37,0.00,21.843,74.300,0.00,0.00,171.3,980.550,0.3244,4.339
1852,05/21/12 22:01:37,0.00,21.223,76.200,0.00,0.00,171.3,980.350,0.3244,4.339
1853,05/21/12 22:16:37,0.00,20.674,78.200,0.00,0.00,171.3,980.450,0.3244,4.339
1854,05/21/12 22:31:37,0.00,20.365,79.200,0.00,0.00,171.3,980.550,0.3244,4.339
1855,05/21/12 22:46:37,0.00,20.222,80.500,0.00,0.00,171.3,980.850,0.3240,4.339
1856,05/21/12 23:01:37,0.00,19.770,82.300,0.00,0.00,171.3,980.750,0.3240,4.339
1857,05/21/12 23:16:37,0.00,19.627,82.900,0.00,0.00,172.7,980.950,0.3240,4.339
1858,05/21/12 23:31:37,0.00,19.365,83.900,0.00,0.00,172.7,980.950,0.3240,4.339
1859,05/21/12 23:46:37,0.00,19.175,84.800,0.00,0.00,172.7,980.850,0.3240,4.333
1860,05/22/12 00:01:37,0.00,19.389,84.500,0.19,2.23,169.9,980.950,0.3235,4.333
1861,05/22/12 00:16:37,0.00,19.032,85.000,0.00,0.00,164.3,980.950,0.3235,4.333
1862,05/22/12 00:31:37,0.00,19.984,83.200,0.00,0.00,164.3,980.850,0.3235,4.333
1863,05/22/12 00:46:37,0.00,20.388,81.800,0.00,0.00,164.3,980.750,0.3235,4.333
1864,05/22/12 01:01:37,0.00,21.056,78.800,0.00,0.00,164.3,980.550,0.3235,4.333
1865,05/22/12 01:16:37,0.00,20.579,79.400,0.00,0.00,164.3,980.550,0.3231,4.333
1866,05/22/12 01:31:37,0.00,20.269,80.800,0.00,0.00,164.3,980.550,0.3231,4.333
1867,05/22/12 01:46:37,0.00,18.200,86.600,0.00,0.00,164.3,980.650,0.3231,4.327
1868,05/22/12 02:01:37,0.00,17.962,88.500,0.00,0.00,164.3,980.450,0.3231,4.333
1869,05/22/12 02:16:37,0.00,17.843,89.200,0.00,0.00,164.3,980.450,0.3231,4.321
1870,05/22/12 02:31:37,0.00,17.391,89.700,0.00,0.00,164.3,980.450,0.3228,4.321
1871,05/22/12 02:46:37,0.00,17.082,90.700,0.00,0.00,164.3,980.550,0.3228,4.351
1872,05/22/12 03:01:37,0.00,17.034,90.900,0.00,0.00,164.3,980.550,0.3228,4.321
1873,05/22/12 03:16:37,0.00,16.725,91.100,0.00,0.00,164.3,980.650,0.3228,4.321
1874,05/22/12 03:31:37,0.00,16.606,92.100,0.00,0.00,164.3,980.450,0.3228,4.321
1875,05/22/12 03:46:37,0.00,16.534,92.500,0.19,1.48,164.3,980.450,0.3228,4.321
1876,05/22/12 04:01:37,0.00,16.558,92.100,0.19,0.93,165.7,980.350,0.3223,4.321
1877,05/22/12 04:16:37,0.00,16.344,92.400,0.19,0.74,165.7,980.350,0.3223,4.321
1878,05/22/12 04:31:37,0.00,15.986,93.500,0.19,1.30,167.1,980.350,0.3223,4.321
1879,05/22/12 04:46:37,0.00,16.010,93.600,0.00,0.00,171.3,980.150,0.3223,4.321
1880,05/22/12 05:01:37,0.00,15.867,93.300,0.00,0.00,171.3,980.250,0.3223,4.321
1881,05/22/12 05:16:37,0.00,15.581,94.100,0.00,0.00,171.3,980.050,0.3219,4.321
1882,05/22/12 05:31:37,0.00,15.390,94.200,0.00,0.00,171.3,980.050,0.3219,4.321
1883,05/22/12 05:46:37,0.00,14.912,94.600,0.00,0.00,171.3,980.050,0.3219,4.321
1884,05/22/12 06:01:37,0.00,14.697,94.800,0.00,0.00,171.3,979.950,0.3219,4.321
1885,05/22/12 06:16:37,0.00,14.721,95.000,0.00,0.00,171.3,979.750,0.3219,4.321
1886,05/22/12 06:31:37,0.00,14.649,95.600,0.00,0.19,351.0,979.850,0.3219,4.321
1887,05/22/12 06:46:37,0.00,14.673,95.600,0.19,1.30,355.2,979.950,0.3219,4.321
1888,05/22/12 07:01:37,0.00,14.816,95.000,0.00,0.00,355.2,979.950,0.3216,4.345
1889,05/22/12 07:16:37,0.00,14.984,95.100,0.19,1.30,355.2,980.050,0.3216,4.430
1890,05/22/12 07:31:37,0.00,15.557,94.400,0.37,1.11,0.0,980.250,0.3216,4.393
1891,05/22/12 07:46:37,0.00,16.820,92.400,0.19,1.30,0.0,980.350,0.3216,4.369
1892,05/22/12 08:01:37,0.00,18.438,89.100,0.00,0.00,0.0,980.250,0.3216,4.412
1893,05/22/12 08:16:37,0.00,21.127,82.400,0.00,0.74,0.0,980.350,0.3216,4.393
1894,05/22/12 08:31:37,0.00,23.160,72.100,0.00,0.56,5.6,980.250,0.3211,4.418
1895,05/22/12 08:46:37,0.00,23.857,68.000,0.56,2.78,341.2,980.350,0.3211,4.387
1896,05/22/12 09:01:37,0.00,23.881,64.700,1.48,4.08,262.5,980.250,0.3207,4.363
1897,05/22/12 09:16:37,0.00,24.532,64.300,1.86,4.08,242.9,980.050,0.3207,4.393
1898,05/22/12 09:31:37,0.00,24.968,59.600,1.30,3.15,235.9,979.950,0.3207,4.369
1899,05/22/12 09:46:37,0.00,25.380,60.500,1.48,3.90,235.9,979.850,0.3204,4.418
1900,05/22/12 10:01:37,0.00,25.598,59.900,1.67,3.53,233.1,979.550,0.3204,4.381
1901,05/22/12 10:16:37,0.00,26.158,57.200,1.86,3.90,224.6,979.650,0.3204,4.363
1902,05/22/12 10:31:37,0.00,26.451,58.400,1.67,4.27,240.1,979.550,0.3199,4.393
1903,05/22/12 10:46:37,0.00,26.818,57.500,1.67,5.75,212.0,979.450,0.3199,4.363
1904,05/22/12 11:01:37,0.00,27.014,57.400,1.48,4.45,212.0,979.250,0.3195,4.418
1905,05/22/12 11:16:37,0.00,27.530,58.400,2.04,5.20,200.8,979.450,0.3195,4.375
1906,05/22/12 11:31:37,0.00,27.579,57.400,1.67,4.82,200.8,979.250,0.3195,4.484
1907,05/22/12 11:46:37,0.00,28.295,55.000,1.30,4.27,226.0,979.350,0.3192,4.393
1908,05/22/12 12:01:37,0.00,27.702,54.900,1.11,4.08,189.5,979.250,0.3187,4.363
1909,05/22/12 12:16:37,0.00,28.147,54.200,0.19,4.08,181.1,979.250,0.3187,4.393
1910,05/22/12 12:31:37,0.00,28.891,51.500,1.30,3.90,219.0,978.950,0.3183,4.363
1911,05/22/12 12:46:37,0.00,29.065,51.000,2.04,5.57,202.2,978.550,0.3187,4.418
1912,05/22/12 13:01:37,0.00,28.941,53.000,2.41,5.38,171.3,978.350,0.3183,4.369
1913,05/22/12 13:16:37,0.00,29.215,52.100,2.23,5.20,192.3,978.150,0.3178,4.442
1914,05/22/12 13:31:37,0.00,29.840,48.100,1.11,4.64,213.4,977.850,0.3178,4.381
1915,05/22/12 13:46:37,0.00,29.815,43.200,2.60,5.75,192.3,977.550,0.3171,4.357
1916,05/22/12 14:01:37,0.00,29.590,43.300,2.97,5.94,188.1,977.450,0.3168,4.393
1917,05/22/12 14:16:37,0.00,30.469,46.700,1.67,5.57,190.9,977.250,0.3171,4.363
1918,05/22/12 14:31:37,0.00,29.941,42.000,2.78,6.12,162.9,976.850,0.3168,4.400
1919,05/22/12 14:46:37,0.00,29.790,42.200,3.15,6.31,172.7,976.550,0.3168,4.393
1920,05/22/12 15:01:37,0.00,30.243,33.700,2.60,6.49,176.9,976.450,0.3163,4.418
1921,05/22/12 15:16:37,0.00,30.697,36.900,2.41,5.38,185.3,976.050,0.3156,4.381
1922,05/22/12 15:31:37,0.00,30.444,39.000,2.60,4.82,182.5,975.850,0.3156,4.357
1923,05/22/12 15:46:37,0.00,30.773,38.400,2.23,5.75,183.9,975.750,0.3156,4.393
1924,05/22/12 16:01:37,0.00,30.773,37.400,1.48,5.38,183.9,975.450,0.3148,4.363
1925,05/22/12 16:16:37,0.00,30.849,36.500,2.78,6.68,176.9,975.350,0.3136,4.393
1926,05/22/12 16:31:37,0.00,31.052,37.500,1.48,6.12,199.4,975.150,0.3136,4.363
1927,05/22/12 16:46:37,0.00,30.824,38.200,2.60,6.12,169.9,974.850,0.3133,4.406
1928,05/22/12 17:01:37,0.00,30.646,37.100,2.60,6.31,165.7,974.750,0.3128,4.363
1929,05/22/12 17:16:37,0.00,30.824,36.800,1.48,4.64,188.1,974.650,0.3128,4.418
1930,05/22/12 17:31:37,0.00,30.646,37.100,2.97,5.20,176.9,974.350,0.3125,4.369
1931,05/22/12 17:46:37,0.00,30.773,35.700,1.30,5.75,176.9,974.250,0.3121,4.430
1932,05/22/12 18:01:37,0.00,30.571,34.800,1.67,5.38,168.5,974.050,0.3121,4.381
1933,05/22/12 18:16:37,0.00,30.748,34.900,1.48,4.45,181.1,974.150,0.3121,4.357
1934,05/22/12 18:31:37,0.00,30.621,36.700,0.93,4.27,174.1,973.950,0.3121,4.363
1935,05/22/12 18:46:37,0.00,30.243,36.400,0.93,4.82,168.5,973.950,0.3121,4.369
1936,05/22/12 19:01:37,0.00,30.091,37.300,1.11,4.82,182.5,973.650,0.3121,4.363
1937,05/22/12 19:16:37,0.00,29.815,37.900,0.74,3.71,172.7,973.450,0.3118,4.393
1938,05/22/12 19:31:37,0.00,29.315,38.100,1.11,4.64,181.1,973.450,0.3118,4.363
1939,05/22/12 19:46:37,0.00,29.115,39.500,0.00,0.00,171.3,973.450,0.3118,4.363
1940,05/22/12 20:01:37,0.00,28.295,41.700,0.00,0.00,172.7,973.350,0.3118,4.375
1941,05/22/12 20:16:37,0.00,27.087,43.200,0.00,0.00,155.8,973.250,0.3113,4.363
1942,05/22/12 20:31:37,0.00,25.428,48.400,0.00,0.00,150.2,973.350,0.3113,4.351
1943,05/22/12 20:46:37,0.00,24.436,52.900,0.00,0.19,150.2,973.350,0.3113,4.351
1944,05/22/12 21:01:37,0.00,23.304,55.500,0.00,0.00,150.2,973.050,0.3113,4.345
1945,05/22/12 21:16:37,0.00,23.136,54.500,0.00,0.00,150.2,973.050,0.3113,4.339
1946,05/22/12 21:31:37,0.00,22.345,58.500,0.00,0.00,150.2,973.250,0.3113,4.339
1947,05/22/12 21:46:37,0.00,20.722,65.300,0.00,0.00,150.2,973.150,0.3113,4.339
1948,05/22/12 22:01:37,0.00,21.199,63.100,0.00,0.00,150.2,973.250,0.3110,4.339
1949,05/22/12 22:16:37,0.00,21.628,60.000,0.00,0.00,148.8,973.750,0.3110,4.339
1950,05/22/12 22:31:37,0.00,22.561,57.800,0.00,0.00,150.2,974.050,0.3110,4.339
1951,05/22/12 22:46:37,0.00,22.992,57.700,0.00,0.00,155.8,974.250,0.3110,4.339
1952,05/22/12 23:01:37,0.00,22.441,60.500,0.00,0.19,174.1,974.050,0.3110,4.339
1953,05/22/12 23:16:37,0.00,23.280,57.000,0.19,1.30,153.0,974.050,0.3110,4.339
1954,05/22/12 23:31:37,0.00,23.833,52.800,0.93,3.71,167.1,973.950,0.3110,4.333
1955,05/22/12 23:46:37,0.00,23.448,53.200,0.74,4.64,172.7,974.050,0.3106,4.333
1956,05/23/12 00:01:37,0.00,23.232,53.100,0.00,0.00,174.1,973.950,0.3106,4.333
1957,05/23/12 00:16:37,0.00,22.896,54.100,0.00,0.00,167.1,973.950,0.3106,4.333
1958,05/23/12 00:31:37,0.00,22.369,56.800,0.00,0.00,165.7,973.950,0.3106,4.333
1959,05/23/12 00:46:37,0.00,22.034,59.000,0.00,0.00,172.7,973.650,0.3106,4.333
1960,05/23/12 01:01:37,0.00,21.676,61.800,0.00,0.00,167.1,973.650,0.3102,4.333
1961,05/23/12 01:16:37,0.00,21.700,64.800,0.00,0.00,162.9,973.550,0.3102,4.333
1962,05/23/12 01:31:37,0.00,21.652,68.000,0.37,3.90,175.5,973.450,0.3102,4.333
1963,05/23/12 01:46:37,0.00,21.676,74.200,0.74,4.27,172.7,973.350,0.3102,4.339
1964,05/23/12 02:01:37,0.00,21.485,76.800,0.56,3.71,175.5,973.250,0.3098,4.333
1965,05/23/12 02:16:37,0.00,21.127,77.800,0.00,0.19,169.9,973.050,0.3098,4.333
1966,05/23/12 02:31:37,0.00,21.079,78.400,0.00,0.00,169.9,972.950,0.3098,4.333
1967,05/23/12 02:46:37,0.00,21.032,79.600,0.00,0.00,169.9,972.850,0.3098,4.333
1968,05/23/12 03:01:37,0.00,21.246,82.900,0.74,3.71,178.3,972.750,0.3098,4.327
1969,05/23/12 03:16:37,0.00,21.032,85.500,0.00,1.11,182.5,972.750,0.3098,4.327
1970,05/23/12 03:31:37,0.00,20.984,87.000,0.37,3.53,169.9,972.550,0.3098,4.321
1971,05/23/12 03:46:37,0.00,20.984,88.800,0.19,3.71,168.5,972.550,0.3098,4.321
1972,05/23/12 04:01:37,0.00,20.865,90.500,0.19,3.53,172.7,972.450,0.3095,4.321
1973,05/23/12 04:16:37,0.00,20.984,91.000,0.93,4.64,176.9,972.350,0.3098,4.321
1974,05/23/12 04:31:37,0.00,21.008,90.900,2.78,6.49,181.1,972.150,0.3095,4.321
1975,05/23/12 04:46:37,0.00,20.936,91.000,2.60,5.38,183.9,972.050,0.3095,4.321
1976,05/23/12 05:01:37,0.00,20.817,91.200,2.78,5.01,181.1,972.050,0.3095,4.321
1977,05/23/12 05:16:37,0.00,20.936,90.600,3.15,5.57,176.9,971.850,0.3095,4.321
1978,05/23/12 05:31:37,0.00,20.841,90.900,3.15,5.38,178.3,971.550,0.3095,4.321
1979,05/23/12 05:46:37,0.00,20.793,90.900,3.15,5.57,179.7,971.750,0.3095,4.321
1980,05/23/12 06:01:37,0.00,20.722,90.800,3.15,6.49,181.1,971.450,0.3095,4.321
1981,05/23/12 06:16:37,0.00,20.627,91.300,2.97,4.64,182.5,971.350,0.3095,4.321
1982,05/23/12 06:31:37,0.00,20.555,91.500,2.97,4.82,182.5,971.450,0.3095,4.321
1983,05/23/12 06:46:37,0.00,20.770,90.400,3.15,5.57,183.9,971.750,0.3095,4.321
1984,05/23/12 07:01:37,0.00,20.817,90.600,2.78,5.01,185.3,971.650,0.3092,4.339
1985,05/23/12 07:16:37,0.00,21.056,89.500,2.23,5.38,195.1,972.350,0.3095,4.393
1986,05/23/12 07:31:37,0.00,21.175,88.500,2.41,4.08,192.3,972.150,0.3095,4.393
1987,05/23/12 07:46:37,0.00,21.485,88.000,2.78,5.01,190.9,971.950,0.3092,4.363
1988,05/23/12 08:01:37,0.00,21.748,86.300,2.97,5.57,188.1,971.550,0.3092,4.369
1989,05/23/12 08:16:37,0.00,22.393,86.900,2.97,5.94,183.9,972.150,0.3092,4.393
1990,05/23/12 08:31:37,0.00,22.154,84.100,3.53,7.98,186.7,972.350,0.3087,4.363
1991,05/23/12 08:46:37,0.00,22.753,83.500,3.90,7.05,183.9,972.150,0.3092,4.393
1992,05/23/12 09:01:37,0.00,23.617,80.100,3.53,6.31,190.9,971.850,0.3087,4.363
1993,05/23/12 09:16:37,0.00,23.160,81.000,2.97,5.75,202.2,972.050,0.3084,4.406
1994,05/23/12 09:31:37,0.00,23.304,80.600,2.41,5.38,205.0,971.950,0.3084,4.412
1995,05/23/12 09:46:37,0.00,23.689,80.800,2.78,6.12,198.0,971.950,0.3084,4.490
1996,05/23/12 10:01:37,0.00,23.328,81.100,3.15,5.94,190.9,971.950,0.3084,4.418
1997,05/23/12 10:16:37,0.00,23.785,80.800,3.15,5.94,192.3,971.750,0.3084,4.363
1998,05/23/12 10:31:37,0.00,23.593,80.600,3.34,7.05,192.3,971.750,0.3084,4.400
1999,05/23/12 10:46:37,0.00,23.857,80.300,3.53,6.49,181.1,971.550,0.3084,4.381
2000,05/23/12 11:01:37,0.00,24.267,80.200,2.97,5.94,179.7,971.450,0.3080,4.484
2001,05/23/12 11:16:37,0.00,24.823,77.400,3.90,6.68,182.5,971.150,0.3077,4.393
2002,05/23/12 11:31:37,0.00,25.453,77.300,3.71,6.49,172.7,971.150,0.3080,4.363
2003,05/23/12 11:46:37,0.00,25.453,75.400,3.71,6.68,179.7,971.150,0.3077,4.400
2004,05/23/12 12:01:37,0.00,25.574,75.000,3.53,6.31,175.5,970.650,0.3080,4.381
2005,05/23/12 12:16:37,0.00,26.744,73.000,3.90,6.31,174.1,970.550,0.3084,4.448
2006,05/23/12 12:31:37,0.00,26.965,72.800,4.27,7.24,179.7,970.350,0.3087,4.393
2007,05/23/12 12:46:37,0.00,27.604,70.600,4.08,7.98,182.5,970.250,0.3087,4.363
2008,05/23/12 13:01:37,0.00,27.974,68.500,3.90,6.86,181.1,970.150,0.3066,4.400
2009,05/23/12 13:16:37,0.00,28.023,67.300,4.27,7.61,171.3,969.950,0.3066,4.369
2010,05/23/12 13:31:37,0.00,28.221,68.400,4.27,7.61,179.7,969.850,0.3062,4.430
2011,05/23/12 13:46:37,0.00,28.742,65.500,4.08,8.16,176.9,969.650,0.3062,4.381
2012,05/23/12 14:01:37,0.00,29.365,64.300,4.08,7.24,172.7,969.450,0.3058,4.363
2013,05/23/12 14:16:37,0.00,29.439,62.800,4.27,7.79,174.1,968.950,0.3058,4.393
2014,05/23/12 14:31:37,0.00,29.340,63.100,4.64,7.79,167.1,968.750,0.3054,4.363
2015,05/23/12 14:46:37,0.00,29.590,63.000,4.45,8.35,174.1,968.650,0.3043,4.418
2016,05/23/12 15:01:37,0.00,29.991,61.100,4.27,7.42,183.9,968.450,0.3040,4.375
2017,05/23/12 15:16:37,0.00,31.255,58.600,3.90,6.68,186.7,968.150,0.3048,4.448
2018,05/23/12 15:31:37,0.00,31.179,59.800,3.90,6.31,183.9,967.750,0.3040,4.393
2019,05/23/12 15:46:37,0.00,30.925,55.900,4.08,7.42,175.5,967.650,0.3037,4.363
2020,05/23/12 16:01:37,0.00,31.331,57.900,4.64,8.35,172.7,967.450,0.3040,4.393
2021,05/23/12 16:16:37,0.00,31.103,55.800,4.64,7.98,167.1,967.250,0.3040,4.363
2022,05/23/12 16:31:37,0.00,31.689,53.900,4.64,8.16,182.5,967.150,0.3040,4.418
2023,05/23/12 16:46:37,0.00,31.842,53.900,4.27,7.24,186.7,966.950,0.3043,4.369
2024,05/23/12 17:01:37,0.00,32.021,50.800,4.27,7.61,176.9,967.050,0.3037,4.430
2025,05/23/12 17:16:37,0.00,32.073,52.700,3.53,6.31,188.1,966.850,0.3037,4.381
2026,05/23/12 17:31:37,0.00,32.021,51.100,4.45,7.79,176.9,966.750,0.3029,4.442
2027,05/23/12 17:46:37,0.00,31.816,52.000,4.82,8.16,178.3,966.450,0.3037,4.400
2028,05/23/12 18:01:37,0.00,31.791,53.300,4.45,7.61,181.1,966.450,0.3037,4.418
2029,05/23/12 18:16:37,0.00,31.586,53.200,4.45,7.24,169.9,966.350,0.3029,4.369
2030,05/23/12 18:31:37,0.00,31.459,53.900,4.27,7.24,176.9,966.250,0.3029,4.393
2031,05/23/12 18:46:37,0.00,31.128,54.100,4.45,8.35,176.9,965.950,0.3029,4.363
